Date,Atm_Temp,Sur_Temp,Rainfall,Humidity,Windspeed,Population,Hotel_Occupancy,Water_Consumption
2005-03-17,31.301204385298995,43.2735488643812,40.547183827913216,67.81882300225048,12.787480607247808,100345.01047804719,93.09235802025898,50396.989557665336
2005-03-18,29.874733354991413,40.33898459311442,18.355593519543746,67.5937123014958,8.430477768024637,99716.27081723555,75.50121183267576,22780.217091137638
2005-03-19,29.142989850792468,39.752125369845984,15.188998104969583,67.44251448073017,12.29393219797219,100441.79921372603,68.3970666443021,14575.204181413927
2005-03-20,29.962004968127573,40.534450274282676,35.64347989285442,67.9611444140223,11.30437305664792,99858.46625627423,77.26413166513927,36934.09093175806
2005-03-21,25.83792687351431,36.234973543396706,14.178358005131921,66.3263593396992,9.12681119413109,99501.42570664252,92.93279200100648,47589.09769497912
2005-03-22,29.4053943918459,40.337060358714,18.50411489113454,71.04441740847784,9.299894381436031,99956.02818238773,70.48550273416173,45003.15599525616
2005-03-23,30.587719566963358,40.983093248149025,31.93639157336746,69.89250918362178,6.725894069618872,101209.18748620903,75.33168467408265,28701.28377043397
2005-03-24,32.855113040356564,42.54243587070329,36.2843728156479,67.2490773925557,14.14259033168037,100116.19461040848,71.06286586119477,26913.74929532054
2005-03-25,28.885681657632027,38.089692747623275,39.82652956919173,76.10018875345315,12.65323714938796,100488.93333416611,89.33060956979466,54517.33057201335
2005-03-26,28.325191863153144,38.07621820787247,20.86286949235103,79.36727275031058,7.958616712964378,100252.40190496204,82.70507784131522,61045.09479672376
2005-03-27,28.955675874302717,39.26980537075338,35.00010040255124,75.75126595081059,12.049073395738796,99467.40098191677,89.1363723280202,30428.710148745915
2005-03-28,31.804053966485704,41.48797100536273,25.07525235259637,72.73711952758008,9.217430961591056,100896.48162301158,95.56993800879792,46068.75364610993
2005-03-29,30.64185643087501,40.95619511400644,24.36728717064998,73.77755705443015,12.109206023202416,100050.08909508803,64.83204484489421,49525.88555172435
2005-03-30,28.932979704862756,39.372129838563175,43.13446524496622,79.26707781392534,9.201464266142708,99520.74371764065,72.3859866135952,50721.077853877134
2005-03-31,31.02421988602562,41.8573993172958,26.27607108591301,73.79696661839493,9.380872296965196,99921.88324577833,75.65783589146787,34468.203026229836
2005-04-01,30.19406249605798,41.47685746489696,35.21352401195887,67.07388553172738,9.444823155965892,100076.8779525129,80.68810578832517,57198.218014046026
2005-04-02,31.936456567613156,42.01446398609201,34.637525604420304,71.9596958063475,8.620737836302329,100556.7397617506,85.05647583763273,48432.05992088226
2005-04-03,28.59135661911887,37.28358005397121,23.014637178262248,73.12214694406374,12.647941226232067,99843.61840969486,75.07185214511402,50171.553874583675
2005-04-04,29.333472862654798,38.98836876583561,44.013566914746555,65.00400794152107,11.560447044550799,101496.17279999197,73.04697618133598,34307.4032824
2005-04-05,29.194955302389605,39.2390178697962,40.57572528937189,68.53368912409195,9.897354829419978,99719.41550874569,89.50410914817996,52689.41580563941
2005-04-06,27.039559121277463,35.203790365100375,15.719924995384524,75.43513715536074,11.640754351319508,100495.99748111551,85.36074225587468,37524.14659556757
2005-04-07,30.54329366513613,41.931958185238614,38.95641302716905,60.78464254676602,6.251755875844724,99205.01362929419,83.01197714651329,40868.49151982041
2005-04-08,30.454679037033923,40.597056949544395,29.04111680653307,63.612994260145314,6.963409444920433,100132.15066687035,58.34011584354386,31664.21835946849
2005-04-09,29.92136755321947,40.30272038779975,48.31935744895404,68.94024601172745,10.284035992044947,100379.61713966106,91.8001869044942,51972.58622915071
2005-04-10,29.417601635573114,40.78312809809938,23.461292056120538,71.54194978217534,10.720796119892514,99638.2083730887,81.50001911683009,70770.41526400973
2005-04-11,27.02874001553748,36.39859718539513,34.905971657901446,62.93080077453208,9.723556965000908,100949.52274052083,77.95865265935358,69768.02533241526
2005-04-12,28.987974874269103,39.56201680515313,42.63503806342344,69.02458478126994,5.314618891554963,100419.23832559209,71.29447014264781,36728.13236500952
2005-04-13,29.11070788340136,39.000843760299425,40.09068577925761,75.36111652835262,6.870878175671328,100045.17976757679,73.05926688880788,56584.183699866204
2005-04-14,28.155550967880444,37.97146410086452,47.69763697587354,69.86346829801879,9.744567581025677,100417.83875081399,70.37117562339158,28825.976054098202
2005-04-15,29.398610542958597,38.62641815515421,25.39273309027516,74.13780865073689,13.680487630630484,99911.34291903161,59.1877971502834,39536.7345869187
2005-04-16,30.487479543869718,42.15308275755625,57.59297103379449,66.39818505380626,11.17987501069276,100835.68995120379,70.86291548161337,32729.018006152437
2005-04-17,33.40707728806255,43.03157724798698,46.8099779061731,65.21982668733708,11.815537071130674,100719.64930091109,62.91373748609269,31599.314583678264
2005-04-18,29.93633379553664,40.63579804243234,55.62810241173287,73.41872549117116,9.257654907975581,100400.69503355374,78.15686149746216,70127.2176540092
2005-04-19,30.051910747749986,38.17690336027805,51.23325626870881,70.91994760588987,9.160882923400417,100521.84602374896,67.10282122849418,34273.6050009241
2005-04-20,29.33472396858938,40.51471249827917,42.82209676923971,63.03925156137113,6.347072622542317,99479.40189494939,85.75018829148112,41100.71502920168
2005-04-21,25.590069003306123,36.64228015926319,30.53083562736824,64.85101828699446,10.236300211512301,100953.47255337224,61.63962738319337,26283.2691095355
2005-04-22,29.31578571205588,39.413219822353184,38.15905344472513,76.5605331311957,8.105399318661853,100172.32108936735,90.05388988084235,42731.75701650782
2005-04-23,29.427699730261846,39.20075726412392,60.09900882579396,63.991702523413004,9.556852133441094,100736.52282471304,86.28786689723447,32877.76594410417
2005-04-24,34.16939144690151,44.56939145251507,58.453445139541245,73.15745817749186,8.152926604428576,100600.92111176235,67.06636446962267,40063.79301434728
2005-04-25,28.79111433103169,41.07990499191198,38.78554368157526,65.96073903501939,8.570522778088698,100732.85738377193,76.58483730425078,45417.281512808884
2005-04-26,29.709140985609388,37.945904286705904,17.16764777811001,68.19621331804866,7.758150728488235,99706.11852487053,68.7743605208752,43937.16272876494
2005-04-27,28.96413448383636,39.746161871410486,43.5795020662155,69.54007915121056,8.304789706083369,99771.75032884204,82.88666752481733,46224.886401291384
2005-04-28,26.621036832110025,35.70941952995612,43.171535504540564,57.41187976220019,9.778262224567396,101358.13738441028,94.87374695358235,46394.765046318884
2005-04-29,31.16621885532497,41.14630045902524,43.879358058556,60.44755977545336,5.168877244601033,99476.32896325382,88.452359789953,42251.00822026735
2005-04-30,30.303988105108903,40.056107986030234,51.97725345946027,68.03190917340653,4.63939978703453,99689.19482324565,69.52308489973237,40778.133342487265
2005-05-01,30.29912708117931,39.87080882338155,55.7549286903114,63.812588555267034,8.401585823132502,100261.62199829907,77.29753570988994,42273.335056134034
2005-05-02,26.812646370909636,36.8021812418569,57.18281484235237,72.24574903737134,10.356343322207632,100264.4898636643,91.11688708052625,43522.23763038324
2005-05-03,31.348810319370465,40.214639174092675,52.00991721611135,59.055838990655914,10.786770172824586,99973.99096143377,80.87237274987831,41740.07395500893
2005-05-04,25.64878844794607,36.67796888407404,29.80403431036892,69.7312564283512,4.879316773174963,100554.03943595964,85.45859901947789,63753.22511037403
2005-05-05,29.53296898178691,37.73882547058831,44.64449186668208,59.83740348635111,6.450037537771658,100699.04171880025,81.59004990013342,65094.60053077754
2005-05-06,32.64445323885905,43.18421775168739,71.32789471823463,64.76655900375604,4.225815869735587,100240.9161835456,75.55320835795483,38962.93924475193
2005-05-07,26.18430786419778,35.85777201166321,52.245363440600144,61.0088722077285,6.012318664467124,100117.7550701558,73.8014861958924,33786.84452972407
2005-05-08,26.932204004003903,35.761279110196455,52.383218443059675,75.64174832877488,9.289388965780832,100242.86890519243,62.08535936879281,35273.91971625538
2005-05-09,28.161131368001442,38.36351473860014,52.487276473021424,59.226196460802136,6.948936084638956,100007.3196040128,66.22733891407566,48625.2745395481
2005-05-10,26.84954724255475,35.29259615584827,53.219119738640366,65.10269862472917,6.158894824439908,99408.88152890558,64.55144585030568,36101.57014756392
2005-05-11,24.647513551538143,34.68722737325778,25.39256902674538,56.863500087240055,7.929654456885676,100410.46221850377,69.73305750156521,43874.23300581349
2005-05-12,27.776012077517485,36.35313516970593,46.97222895058863,73.27562286616381,5.1831552542333075,100644.91785687402,73.91213860490322,35262.63532549595
2005-05-13,25.402060847867872,35.863332932185706,49.11769643642076,67.05974863152619,9.893948806273471,100187.03636083804,71.50066381964722,28648.69330942718
2005-05-14,28.35940496975632,37.435047636125944,62.426064463430734,65.50930566496527,6.65827015664529,99133.46090904722,74.39529838864372,48613.83349726368
2005-05-15,25.456727072397268,35.00573305536796,50.18762429092056,71.96271577818838,5.776814405957149,99982.14247733912,78.52907867972759,45861.593346224174
2005-05-16,30.2766379467947,40.570587334737866,33.330835941339544,65.09065048063229,7.691817341606862,100722.86103593397,67.37445065571106,45567.904704640976
2005-05-17,25.489329516399305,34.716787404557074,54.167140217125294,65.20952898284894,8.335438929099794,99552.8757437316,78.54747467497369,26391.37840654868
2005-05-18,26.288689236458424,36.23072523679012,41.88352457535076,64.52425097806531,9.588614732529212,100621.94201105185,82.18010564817439,64289.13030990176
2005-05-19,28.4347685295095,36.92093802826464,37.79464415116999,66.43363981675591,5.917591829415777,100053.29193581511,74.5746879409208,44916.08774793536
2005-05-20,24.218910009267425,34.84978561286358,41.64683463182873,60.89907036466436,8.45159334603063,100268.61242466253,64.59663855350264,18984.05785072747
2005-05-21,27.00648344129911,38.77139724684988,55.42457928345466,62.03169060736504,6.424956653436593,99937.05024460806,79.12146959766864,53516.38952345929
2005-05-22,29.034832640930492,41.82704150884045,62.58344533033758,66.89276740701851,4.943945861551815,99714.20874519102,74.08812249933935,37173.49508274253
2005-05-23,23.07266167683589,33.16382982350233,54.80661348614373,63.9621210497061,4.558391207123396,101001.12323413519,75.0511273503826,42059.23209166577
2005-05-24,26.522113716697888,37.31031785749507,56.264218015421896,61.73447242875593,3.864507833581365,100693.91951628575,83.81025293843078,41201.42018556295
2005-05-25,26.53600622074607,34.755380547838584,54.626310771649614,55.02986930934489,4.522715137789946,100610.36051475102,75.14314873142791,40542.71024928318
2005-05-26,27.441498266479353,38.94423259278494,50.84621685631319,69.24595646853244,8.186328271645431,100744.27774110096,83.37626810367144,45785.21339311148
2005-05-27,23.26382125728708,34.040049762011186,56.724571904662454,58.16817480833264,7.318344770231674,100543.35743615124,65.72819603485009,20099.379408238237
2005-05-28,22.95497939793321,32.47104595298198,25.47508779267651,66.12797144029982,3.3737262522435816,100766.06562789012,62.473390733705195,45642.70519284499
2005-05-29,26.496287516640304,37.73346831692932,50.66658671272106,61.78357702925344,2.3158196334812575,99964.0496270098,77.84650384845133,44370.31623836491
2005-05-30,25.901269828085706,35.64679375144036,,54.147348349589315,3.5377090739430224,100986.84344363952,56.06444072929908,37218.646647447335
2005-05-31,25.66160961085028,35.20358442783572,60.92643322363291,66.58262520797012,4.163772604000685,100944.21552976867,84.36596563352109,54340.86019752253
2005-06-01,25.705314553451707,36.1806494788792,47.67477454683051,61.29753950091321,5.066932307029953,100492.24098375897,78.05632821184075,44716.55897412842
2005-06-02,23.50267762792992,32.4393231280996,49.29016546495281,66.40218092585901,7.976691527962024,100160.00272605747,65.4643314294603,40578.65882641678
2005-06-03,25.176102471060645,36.19772723546059,33.749808789080376,58.51114664979769,4.494326157421398,99694.23539067512,76.14752157725567,28422.093104366322
2005-06-04,25.14521188168195,34.0892220697551,58.774218721581576,62.638390020004444,8.910862038181165,100422.32888710209,70.3005340876928,30808.095585255527
2005-06-05,22.976485007452215,31.926430217629026,54.6701703539413,49.99774013028483,2.1508832476860964,101152.45758983403,50.315245671342744,29831.79501354378
2005-06-06,27.981552421985057,37.07186263357672,53.74300625161247,55.9989274814223,4.7767690090184,99731.5814133245,54.58709861373235,33129.993334840015
2005-06-07,25.04122542997979,35.80072546749591,39.80566232767659,51.82215251515607,7.009223548419166,100823.03757426281,65.13815139262971,41181.68369842846
2005-06-08,21.55329577215937,30.936520410639663,39.94765138214099,55.99788628293737,7.097980656139815,100080.28056304672,63.40314410748541,50448.602030920825
2005-06-09,25.09018686930731,33.74219108494014,49.65407354506763,59.913218001610026,4.698948201253966,100124.95110759237,74.41252488465415,40585.11355899578
2005-06-10,21.667773966843033,31.062093966907234,40.19307306704052,54.21137417632462,7.342060801695827,99732.27050436857,63.871986995167774,40168.225283434644
2005-06-11,25.03029233419224,34.99824996351175,51.19299694154496,61.23145672160858,6.932505926309445,99945.75353671651,47.68118889443811,28705.0844003189
2005-06-12,25.61127598026011,34.43030349659573,24.927070524231755,52.30510642674055,3.914833137203982,100647.39104278057,54.42897800947364,30072.45136549227
2005-06-13,21.489705772654847,30.338024663620505,41.33909054558874,60.68832388696643,5.881267722931686,100711.56378437839,66.82384862076282,36092.88189000316
2005-06-14,24.893880451223552,37.00517678532314,63.84671595723459,62.48304221484,6.632392793877415,100445.9290405383,40.67522863493726,16199.21031590196
2005-06-15,23.627868605865157,32.767303202051274,49.92508978466846,60.67224417943925,3.979267016555627,100079.59356762008,44.293331319062034,25304.454345565275
2005-06-16,24.280775247269048,33.95773287849604,46.83572676154415,53.55236459541128,8.56558002208211,99780.22139888388,54.183416317212405,29156.712697678886
2005-06-17,26.26380777011725,35.89657076931797,64.64422989345901,44.313175619898,3.484226978142684,100364.87923340511,66.67781818479006,34937.42586668082
2005-06-18,21.812280470300383,31.390923662529943,21.0433299434603,57.516948388298985,5.422594080422715,100153.5228478917,54.74168918957529,15632.845185423295
2005-06-19,20.627736825682984,31.249083565652086,35.84749905079571,53.6442447352194,2.6157529032750753,100443.59071121871,61.014953817882954,34357.19673163109
2005-06-20,20.18770003868472,31.13584298915677,39.5735842179922,49.04149309523476,5.30437459551696,100179.38115008983,55.94833619892586,23705.168484657042
2005-06-21,20.166045287324746,29.860090855793153,51.74061873254947,50.81393639015919,2.9473070989903074,100194.16760665727,53.98447669132767,30320.812538160462
2005-06-22,21.473866710556965,30.237388423964617,51.47267211977371,60.428266840994354,4.47845205288319,100423.48034305623,48.34634475102869,17485.86433706355
2005-06-23,22.140295918832038,33.414736146680944,33.6023857778269,47.22928293534673,1.8802338575059747,100522.09623232186,62.77223222073559,36648.248988333704
2005-06-24,21.84086337318585,31.745522281989167,51.77581719235735,54.916509427157685,6.641240201154994,100959.96064504886,41.31976648615312,21796.90715732727
2005-06-25,22.770956569288998,34.50127838414617,37.284562262978405,53.32297102062092,5.743827197302325,100181.50583296265,51.01319936955215,23988.321847602136
2005-06-26,20.971371281927805,28.72578538436264,52.94329882878747,50.103796673027816,7.197214245201023,100624.74725852614,64.29739587478323,38929.25549638572
2005-06-27,23.680932946649264,33.876336167932585,29.997570334826662,54.7703930212345,4.319383821095252,101255.81102951604,44.679135402272806,31300.35199194958
2005-06-28,20.07281910718202,31.99142544105823,38.57602719846919,59.36549184181019,7.276767061402704,100642.03816211378,36.24302482138375,22512.682381269813
2005-06-29,25.870560663224545,35.517296527786385,34.380819600170135,49.38058714065962,5.083188715278522,100940.1254967825,30.12239142226743,25558.46025284965
2005-06-30,21.50951909780134,31.284025674466704,49.30450578400918,49.300464064157154,5.228001676304917,100049.68633036564,57.43729926633425,28601.952702895524
2005-07-01,18.37175485605432,28.667266547644658,32.96661847386543,53.28246446272477,9.22829185512255,100001.82217982583,57.5943660245551,37746.93774170544
2005-07-02,17.772145034990896,27.21334921610594,37.20885608648287,54.41907416940125,4.030833274541465,100284.31293580754,46.299487887119895,27513.85132102756
2005-07-03,20.706760428215045,30.394688496162313,42.129214519060284,48.84509515971417,7.456584819757143,100339.53005739313,36.51516323408232,12640.13371986327
2005-07-04,19.122852099302996,28.785037005111594,41.930462534585565,47.61268665944115,5.9639993055840765,100903.41225855798,47.24836261705509,19987.686581039954
2005-07-05,20.825868214526256,30.198447480099883,44.753371758529816,37.70750184908534,3.865262543149741,100005.15802540933,59.974546362636175,45535.10529680652
2005-07-06,20.172610456812457,31.401467007013018,37.39042827380556,44.56222585349797,2.3836123694479787,100327.6860449012,34.985436460072506,37739.839105850544
2005-07-07,18.908974676514262,29.370052708810697,30.481572191550576,42.41270664331826,2.9562230370166436,100911.4126235066,57.74564170220758,40799.2312092275
2005-07-08,17.189822492646247,27.44045072474955,30.541683020263303,51.189944839125566,7.292616693528132,100483.77179169934,29.697939720154082,14049.886775592
2005-07-09,15.682823776102463,26.49139478299258,33.659916362752796,46.20552170794417,8.510412454177464,100372.5915148477,34.767718076041106,36382.89349468983
2005-07-10,17.648978126667213,27.384622293463746,35.2537426211981,45.66890803390787,5.23630878656862,100499.24881073346,46.718794189908984,34117.229662554484
2005-07-11,20.084727459261778,29.310523640908876,30.63101918334382,46.69857842311477,5.35447386078396,99818.22374924457,54.59231494899554,35512.94139401245
2005-07-12,18.630521631004786,28.027897326390228,31.63017493944719,42.05378593486175,6.634360397444924,99812.12344287902,59.323429458764274,52755.52162912709
2005-07-13,15.54179354464026,25.54357658574487,15.591691392445329,53.83277813757225,5.24425825689821,99591.89312418319,54.01737849432766,24223.927877380465
2005-07-14,18.211152697304406,27.151940988931504,36.75475600579291,52.220551249687134,7.314707612054736,100491.3408936848,59.117021680354775,42041.81571606255
2005-07-15,18.467578057151556,27.96731704056488,31.20038550351796,53.4844205106262,5.71765281516006,100849.4273749215,44.91143477237768,19396.693522816964
2005-07-16,15.762063322788382,25.245946680916948,38.70731753062711,48.476642546575754,5.426033498682854,100774.79324230194,36.37345524903172,16678.101014784817
2005-07-17,17.670795284610982,29.795351514439997,27.981068194579674,44.579299570330164,3.7785034265555457,100965.8139962824,53.9308989093996,57972.68156712019
